page,pos,token,ctx,fixed_denom,effect_denom,has_interval,candidate
README.md,81936,72%," this design's reach** for the top pair — both calibration arms exceed the 30% reachable-range limit (`sexeduc` 42%/31%, `racmar` 72%/71%) ⇒ zero usable cells, **structurally impossible, not a debt**.** [#791「不是一条轴,是三堆;而解释它",0,0,0,0
README.md,81940,71%,"s design's reach** for the top pair — both calibration arms exceed the 30% reachable-range limit (`sexeduc` 42%/31%, `racmar` 72%/71%) ⇒ zero usable cells, **structurally impossible, not a debt**.** [#791「不是一条轴,是三堆;而解释它这条路在",0,0,0,0
README.md,95741,30%,"sentence: the ""common latent shift"" control is **out of this design's reach** for the top pair — both calibration arms exceed the 30% reachable-range limit (`sexeduc` 42%/31%, `racmar` 72%/71%) ⇒ zero usable cells, **struct",0,0,0,0
README.md,95778,42%,"ontrol is **out of this design's reach** for the top pair — both calibration arms exceed the 30% reachable-range limit (`sexeduc` 42%/31%, `racmar` 72%/71%) ⇒ zero usable cells, **structurally impossible, not a debt**.** [#",0,0,0,0
README.md,95782,31%,"ol is **out of this design's reach** for the top pair — both calibration arms exceed the 30% reachable-range limit (`sexeduc` 42%/31%, `racmar` 72%/71%) ⇒ zero usable cells, **structurally impossible, not a debt**.** [#799「",0,0,0,0
README.md,95796,72%," this design's reach** for the top pair — both calibration arms exceed the 30% reachable-range limit (`sexeduc` 42%/31%, `racmar` 72%/71%) ⇒ zero usable cells, **structurally impossible, not a debt**.** [#799「顶对经住了造世界那一级:小分",0,0,0,0
README.md,95800,71%,"s design's reach** for the top pair — both calibration arms exceed the 30% reachable-range limit (`sexeduc` 42%/31%, `racmar` 72%/71%) ⇒ zero usable cells, **structurally impossible, not a debt**.** [#799「顶对经住了造世界那一级:小分母 + ",0,0,0,0
README.md,99530,**60.9%,"** its own Gaussian null (0.75× at quintiles), **indistinguishable from it**; the censoring gate also fails (top stratum endpoint **60.9%**). ⇒ **The verdict is UNVERIFIED; both gates were written before the run, and no thresho",0,0,0,0
README.md,100472,60.9%," not one of GSS's four sexual-attitude items can read a strength of relation — even premarital sex, the only unsaturated one, has 60.9% piled on the endpoint in the top quintile.**` ⚠ **and since `#806` this must carry one mo",0,0,0,0
README.md,100700,30%,"sentence: the ""common latent shift"" control is **out of this design's reach** for the top pair — both calibration arms exceed the 30% reachable-range limit (`sexeduc` 42%/31%, `racmar` 72%/71%) ⇒ zero usable cells, **struct",0,0,0,0
README.md,100737,42%,"ontrol is **out of this design's reach** for the top pair — both calibration arms exceed the 30% reachable-range limit (`sexeduc` 42%/31%, `racmar` 72%/71%) ⇒ zero usable cells, **structurally impossible, not a debt**.** [#",0,0,0,0
README.md,100741,31%,"ol is **out of this design's reach** for the top pair — both calibration arms exceed the 30% reachable-range limit (`sexeduc` 42%/31%, `racmar` 72%/71%) ⇒ zero usable cells, **structurally impossible, not a debt**.** [#773「",0,0,0,0
README.md,100755,72%," this design's reach** for the top pair — both calibration arms exceed the 30% reachable-range limit (`sexeduc` 42%/31%, `racmar` 72%/71%) ⇒ zero usable cells, **structurally impossible, not a debt**.** [#773「连唯一没饱和的那一题也判不了",0,0,0,0
README.md,100759,71%,"s design's reach** for the top pair — both calibration arms exceed the 30% reachable-range limit (`sexeduc` 42%/31%, `racmar` 72%/71%) ⇒ zero usable cells, **structurally impossible, not a debt**.** [#773「连唯一没饱和的那一题也判不了,而这是",0,0,0,0
README.md,101079,87.8%," a failure to replicate: GSS's item runs ""always wrong … not wrong at all"", where **the strict pole is the devout's modal answer (87.8%)**; NSFG's `sxok18` is an **agree/disagree** scale where **the strict pole is rare for ev",0,0,0,0
README.md,101182,0.8%,"the devout's modal answer (87.8%)**; NSFG's `sxok18` is an **agree/disagree** scale where **the strict pole is rare for everyone (0.8% overall, 1.2% in the most-attending stratum)** — **endpoint share is not the same statist",0,0,0,0
README.md,101196,1.2%,"odal answer (87.8%)**; NSFG's `sxok18` is an **agree/disagree** scale where **the strict pole is rare for everyone (0.8% overall, 1.2% in the most-attending stratum)** — **endpoint share is not the same statistic across the ",0,0,0,0
README.md,102060,37%,t opposite of GSS. ⚠⚠ **And the assumption they differ on is sitting in the per-stratum sd column**: **GSS's decline comes with a 37% variance collapse (0.856→0.542) while MFQ's rise comes with flat variance (0.783→0.838)**,0,0,0,0
README.md,105571,**89.8%," the defect I had written into the ledger one round earlier — I built it again**: `fit` calibration on the non-devout arm demands **89.8% of the reachable range**, where `#801` had just established ""no control may demand a chan",0,0,0,0
README.md,105721,30%,"able range**, where `#801` had just established ""no control may demand a change near the reachable limit"" and set the standard at 30%; **the two cells that dragged the median below 0.50 are exactly those.** The four interna",0,0,0,0
README.md,112569,93%,"GSS〕 ⟨18.46⟩| | **It is education, not cohort** | within five cohort cells the education Δ agrees in sign 5/5, median **+0.0718 = 93% of pooled** | the cohort gradient itself is only +0.0382; placebo +0.0208; ⚠ education is",0,0,0,0
README.md,112737,95%,"itself is only +0.0382; placebo +0.0208; ⚠ education is not randomised, so this is not causal (Entry 683 · 709;零由 `#709` 补上,格内打乱零 95% 分位 0.0207) 〔GSS〕 ⟨3.47⟩| | **Education makes people nearly unanimous on civil liberties a",0,0,0,0
README.md,113424,**−14%,"ducation tightens all moral judgements with each other, and sex is no exception~~ **demoted** | with stance held fixed it retains **−14% and flips sign**, its five cells scattered | swapping in cohort retains 96%, so this is n",0,0,0,0
README.md,113503,96%,"~~ **demoted** | with stance held fixed it retains **−14% and flips sign**, its five cells scattered | swapping in cohort retains 96%, so this is not a stratification artefact; **what tightens is the stance, not the structu",0,0,0,0
README.md,127725,85%,"eties: devout +0.1137 [−0.016,+0.238] contains zero · secular +0.6266 [+0.434,+0.818] excludes zero ⇒ the secular stratum carries 85% of the two strata's total departure**; **`G4`: all decades × both strata, 10 cells publis",0,0,1,0
README.md,128057,8%,"s genuinely ruled out here: the devout stratum moved 1.26 → 1.47 in the nineties with 2.74 of headroom still above it, using only 8% — it had ample room to move and did not depart**; ⇒ **a sentence about people, and this t",0,0,0,0
README.md,131507,44%,"own headroom table: by the 2010s the secular stratum had reached 3.08→3.49 on a scale ending at 4, leaving 0.92 of room and using 44% of it — for a stratum pressed against the ceiling, ""slowing down"" may not be slowing at a",0,0,0,0
README.md,132711,−38%,"correcting it makes the convergence weaker, not stronger**, with the gap-level 2010s departure falling from **+0.1384 to +0.0854 (−38%)** ⇒ **a confound can be named correctly and still point the opposite way, and only measu",0,0,0,0
README.md,134722,**4.2%,"*what cannot be fixed**: ① **the thresholds τ=[0.291,0.404,0.584] sit very close together** — the two middle categories hold only **4.2% and 6.4%**, so this ""latent scale"" is driven mostly by the 61%/28% split at the ends and ",0,0,1,0
README.md,134733,6.4%,"t be fixed**: ① **the thresholds τ=[0.291,0.404,0.584] sit very close together** — the two middle categories hold only **4.2% and 6.4%**, so this ""latent scale"" is driven mostly by the 61%/28% split at the ends and **is clos",0,0,1,0
README.md,134788,61%,"sit very close together** — the two middle categories hold only **4.2% and 6.4%**, so this ""latent scale"" is driven mostly by the 61%/28% split at the ends and **is close to a binary**; ② fixing the thresholds **assumes the",0,0,0,0
README.md,134792,28%,"very close together** — the two middle categories hold only **4.2% and 6.4%**, so this ""latent scale"" is driven mostly by the 61%/28% split at the ends and **is close to a binary**; ② fixing the thresholds **assumes the opt",0,0,0,0
README.md,135626,95%,"t widened / the rift closed"" is a claim about the GAP, and the gap's interval had never been computed** ⇒ compute `dep_gap`'s own 95% bootstrap interval (B=4000), **both rulers side by side whether or not they agree** | **M",0,0,1,0
README.md,140510,90.6%," about""** ⇒ so I measured its **false-positive rate**: 4000 **random** literals against the real artifacts (11,376 finite values, 90.6% of them in |v|<1) ⇒ **4 decimals 32.0% · 5 decimals 4.2% · 6 decimals 0.4% · 8 decimals 0",0,0,0,0
README.md,140549,32.0%,"ositive rate**: 4000 **random** literals against the real artifacts (11,376 finite values, 90.6% of them in |v|<1) ⇒ **4 decimals 32.0% · 5 decimals 4.2% · 6 decimals 0.4% · 8 decimals 0.0%**; **the first version reported 105",0,0,0,0
README.md,140568,4.2%,"0 **random** literals against the real artifacts (11,376 finite values, 90.6% of them in |v|<1) ⇒ **4 decimals 32.0% · 5 decimals 4.2% · 6 decimals 0.4% · 8 decimals 0.0%**; **the first version reported 1057 hits and most we",0,0,0,0
README.md,140586,0.4%,"als against the real artifacts (11,376 finite values, 90.6% of them in |v|<1) ⇒ **4 decimals 32.0% · 5 decimals 4.2% · 6 decimals 0.4% · 8 decimals 0.0%**; **the first version reported 1057 hits and most were coincidence** —",0,0,0,0
README.md,140604,0.0%,"al artifacts (11,376 finite values, 90.6% of them in |v|<1) ⇒ **4 decimals 32.0% · 5 decimals 4.2% · 6 decimals 0.4% · 8 decimals 0.0%**; **the first version reported 1057 hits and most were coincidence** — visible without a",0,0,0,0
README.md,141115,32%,"armless, whereas what actually went wrong in `#840` was **`0.6266 ← 0.626612`, a four-decimal rounding — sitting precisely in the 32% band** ⇒ **value matching structurally cannot catch the error it was built to catch, and ",0,0,0,0
README.md,143591,28%,"unt** (`#800`: survival is not evidence, and neither is a backlog)⟩| | **Fix the cut and count again: the population was inflated 28%, and `#833` had the defect's shape wrong too** | **Paying `#833`①'s debt — and the new co",0,0,0,0
README.md,144707,+28.9%,"he fix lives once, in `lib/page_units.py` | **Population: the Chinese page goes 417→385 units and 423,940→328,952 chars (inflated +28.9%); the English page 388→356 units and 1,030,060→805,977 chars (+27.8%)** — ⚠ **the unit co",0,0,0,0
README.md,144776,+27.8%," page goes 417→385 units and 423,940→328,952 chars (inflated +28.9%); the English page 388→356 units and 1,030,060→805,977 chars (+27.8%)** — ⚠ **the unit count moves by only 32 while the character count moves by nearly a thir",0,0,0,0
README.md,145202,−29%,"ast`, not one character retyped — the first positive use of `#841`'s new ruler): `#798` CLUMP 26→22, PTR 33→27; `#807` TOP 76→54 (−29%), MARK_TOP 49→43, MARK_GEN 8→6, GEN 4→4; `#828` MARKED 85→49 (−42%), TARGET 22→12 (−45%)*",0,0,0,0
README.md,145269,−42%,"s new ruler): `#798` CLUMP 26→22, PTR 33→27; `#807` TOP 76→54 (−29%), MARK_TOP 49→43, MARK_GEN 8→6, GEN 4→4; `#828` MARKED 85→49 (−42%), TARGET 22→12 (−45%)** ⇒ six of seven change, and **`#798` additionally has 4 units that",0,0,0,0
README.md,145290,−45%,"CLUMP 26→22, PTR 33→27; `#807` TOP 76→54 (−29%), MARK_TOP 49→43, MARK_GEN 8→6, GEN 4→4; `#828` MARKED 85→49 (−42%), TARGET 22→12 (−45%)** ⇒ six of seven change, and **`#798` additionally has 4 units that change owner** (748 ",0,0,0,0
README.md,146059,28%,"'s class: a verdict string saying what its own output did not** ⇒ **a sentence about method: a population definition was wrong by 28%, and that 28% is the same text counted twice; what repeats is text and not units, so coun",0,0,0,0
README.md,146073,28%,"rdict string saying what its own output did not** ⇒ **a sentence about method: a population definition was wrong by 28%, and that 28% is the same text counted twice; what repeats is text and not units, so counts of the form",0,0,0,0
README.md,146469,28%," it certainly does not mean an unchanged one either, and this round has earned only the first half of that sentence** `[#842「总体虚高 28%」]` (Entry 842) 〔this project's own pages〕 ⟨**Production plus one correction to `#833`; la",0,1,0,1
